DBN,School Name,Cohort Year,Local Pct of grads
04M101,ANDREW DRAPER SCHOOL,2005,s
04M101,ANDREW DRAPER SCHOOL,2005,s
04M117,TITO PUENTE EDUCATION COMPLEX,2004,s
04M117,TITO PUENTE EDUCATION COMPLEX,2004,s
04M117,TITO PUENTE EDUCATION COMPLEX,2004,s
04M117,TITO PUENTE EDUCATION COMPLEX,2005,s
04M117,TITO PUENTE EDUCATION COMPLEX,2005,s
04M117,TITO PUENTE EDUCATION COMPLEX,2005,s
04M117,TITO PUENTE EDUCATION COMPLEX,2005,s
04M117,TITO PUENTE EDUCATION COMPLEX,2006,s
04M117,TITO PUENTE EDUCATION COMPLEX,2006,s
04M117,TITO PUENTE EDUCATION COMPLEX,2006,s
04M117,TITO PUENTE EDUCATION COMPLEX,2006,s
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2001,70.50%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2001,76.40%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2001,76.40%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2002,52.20%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2002,56.40%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2002,57.10%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2003,60.80%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2003,65.00%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2003,67.70%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2004,71.10%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2004,75.00%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2004,75.00%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2005,81.00%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2005,81.00%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2005,81.50%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2005,81.80%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2006,40.00%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2006,42.30%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2006,42.60%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2006,42.60%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2007,43.10%
04M409,COALITION SCHOOL FOR SOCIAL CHANGE,2007,45.50%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2001,5.80%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2001,8.70%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2001,9.40%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2002,4.70%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2002,6.40%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2002,7.40%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2003,6.20%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2003,7.90%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2003,8.10%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2004,11.10%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2004,14.10%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2004,15.60%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2005,8.30%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2005,8.90%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2005,9.40%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2005,9.90%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2006,4.20%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2006,4.10%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2006,4.30%
07X220,MOTT HAVEN VILLAGE SCHOOL,2003,s
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2006,4.30%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2007,2.60%
04M435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2007,3.10%
04M495,PARK EAST HIGH SCHOOL,2001,70.70%
04M495,PARK EAST HIGH SCHOOL,2001,74.50%
04M495,PARK EAST HIGH SCHOOL,2001,75.00%
04M495,PARK EAST HIGH SCHOOL,2002,64.40%
04M495,PARK EAST HIGH SCHOOL,2002,67.90%
04M495,PARK EAST HIGH SCHOOL,2002,68.50%
04M495,PARK EAST HIGH SCHOOL,2003,51.70%
04M495,PARK EAST HIGH SCHOOL,2003,57.10%
04M495,PARK EAST HIGH SCHOOL,2003,57.70%
04M495,PARK EAST HIGH SCHOOL,2004,49.10%
04M495,PARK EAST HIGH SCHOOL,2004,53.80%
04M495,PARK EAST HIGH SCHOOL,2004,54.50%
04M495,PARK EAST HIGH SCHOOL,2005,42.60%
04M495,PARK EAST HIGH SCHOOL,2005,48.40%
04M495,PARK EAST HIGH SCHOOL,2005,47.90%
04M495,PARK EAST HIGH SCHOOL,2005,47.90%
04M495,PARK EAST HIGH SCHOOL,2006,45.30%
04M495,PARK EAST HIGH SCHOOL,2006,50.00%
04M495,PARK EAST HIGH SCHOOL,2006,51.50%
04M495,PARK EAST HIGH SCHOOL,2006,51.50%
04M495,PARK EAST HIGH SCHOOL,2007,11.70%
04M495,PARK EAST HIGH SCHOOL,2007,11.50%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2001,85.20%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2001,90.20%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2001,91.10%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2002,100.00%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2002,90.60%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2002,89.50%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2003,44.40%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2003,54.50%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2003,59.50%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2004,48.60%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2004,60.90%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2004,60.40%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2005,45.20%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2005,47.70%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2005,47.90%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2005,49.00%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2006,38.10%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2006,40.00%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2006,39.10%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2006,39.10%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2007,12.20%
04M555,CENTRAL PARK EAST HIGH SCHOOL,2007,14.00%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2001,27.90%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2001,27.40%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2001,27.40%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2002,22.20%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2002,22.20%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2002,22.20%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2003,27.00%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2003,28.10%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2003,28.10%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2004,14.60%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2004,16.00%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2004,16.00%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2005,13.80%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2005,13.80%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2005,13.80%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2005,13.80%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2006,14.50%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2006,14.50%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2006,14.50%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2006,14.50%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2007,9.50%
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2007,9.50%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2001,89.70%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2001,88.90%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2001,88.90%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2002,53.60%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2002,57.60%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2002,57.60%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2003,47.40%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2003,53.50%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2003,53.20%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2004,58.10%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2004,60.80%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2004,61.50%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2005,59.50%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2005,57.80%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2005,61.20%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2005,60.00%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2006,41.90%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2006,42.40%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2006,45.90%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2006,45.90%
04M695,URBAN PEACE ACADEMY,2003,62.10%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2007,50.00%
04M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY SCHOOL,2007,50.00%
04M680,HERITAGE SCHOOL (THE),2001,51.70%
04M680,HERITAGE SCHOOL (THE),2001,55.80%
04M680,HERITAGE SCHOOL (THE),2001,55.80%
04M680,HERITAGE SCHOOL (THE),2002,23.50%
04M680,HERITAGE SCHOOL (THE),2002,24.60%
04M680,HERITAGE SCHOOL (THE),2002,28.30%
04M680,HERITAGE SCHOOL (THE),2003,29.00%
04M680,HERITAGE SCHOOL (THE),2003,41.50%
04M680,HERITAGE SCHOOL (THE),2003,41.90%
04M680,HERITAGE SCHOOL (THE),2004,47.10%
04M680,HERITAGE SCHOOL (THE),2004,50.00%
04M680,HERITAGE SCHOOL (THE),2004,51.20%
04M680,HERITAGE SCHOOL (THE),2005,39.10%
04M680,HERITAGE SCHOOL (THE),2005,42.00%
04M680,HERITAGE SCHOOL (THE),2005,43.90%
04M680,HERITAGE SCHOOL (THE),2005,44.10%
04M680,HERITAGE SCHOOL (THE),2006,38.10%
04M680,HERITAGE SCHOOL (THE),2006,37.50%
04M680,HERITAGE SCHOOL (THE),2006,39.20%
04M680,HERITAGE SCHOOL (THE),2006,39.20%
04M680,HERITAGE SCHOOL (THE),2007,0.00%
04M680,HERITAGE SCHOOL (THE),2007,12.50%
04M695,URBAN PEACE ACADEMY,2001,100.00%
04M695,URBAN PEACE ACADEMY,2001,100.00%
04M695,URBAN PEACE ACADEMY,2001,90.00%
04M695,URBAN PEACE ACADEMY,2002,43.30%
04M695,URBAN PEACE ACADEMY,2002,47.20%
04M695,URBAN PEACE ACADEMY,2002,50.00%
04M695,URBAN PEACE ACADEMY,2003,55.00%
04M695,URBAN PEACE ACADEMY,2004,57.70%
04M695,URBAN PEACE ACADEMY,2004,60.70%
04M695,URBAN PEACE ACADEMY,2004,60.70%
04M695,URBAN PEACE ACADEMY,2005,45.20%
04M695,URBAN PEACE ACADEMY,2005,45.20%
04M695,URBAN PEACE ACADEMY,2005,45.90%
04M695,URBAN PEACE ACADEMY,2005,45.90%
04M695,URBAN PEACE ACADEMY,2006,22.90%
04M695,URBAN PEACE ACADEMY,2006,22.90%
04M695,URBAN PEACE ACADEMY,2006,22.90%
04M695,URBAN PEACE ACADEMY,2006,22.90%
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2003,s
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2003,s
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2003,s
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2004,s
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2004,s
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2004,s
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2005,s
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2005,s
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2007,s
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2007,s
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2001,s
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2001,s
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2001,s
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2002,100.00%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2002,100.00%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2002,85.70%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2003,100.00%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2003,91.70%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2003,85.70%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2004,66.70%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2004,75.00%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2004,78.60%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2005,85.70%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2005,87.50%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2005,88.20%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2005,86.70%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2006,50.00%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2006,45.50%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2006,50.00%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2006,58.80%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2007,25.00%
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2007,27.80%
05M304,MOTT HALL HIGH SCHOOL,2002,s
05M304,MOTT HALL HIGH SCHOOL,2002,s
05M304,MOTT HALL HIGH SCHOOL,2002,s
05M304,MOTT HALL HIGH SCHOOL,2003,s
05M304,MOTT HALL HIGH SCHOOL,2003,s
05M304,MOTT HALL HIGH SCHOOL,2003,s
05M304,MOTT HALL HIGH SCHOOL,2004,3.60%
05M304,MOTT HALL HIGH SCHOOL,2004,13.90%
05M304,MOTT HALL HIGH SCHOOL,2004,14.70%
05M304,MOTT HALL HIGH SCHOOL,2005,2.90%
05M304,MOTT HALL HIGH SCHOOL,2005,4.30%
05M304,MOTT HALL HIGH SCHOOL,2005,4.20%
05M304,MOTT HALL HIGH SCHOOL,2005,5.30%
05M304,MOTT HALL HIGH SCHOOL,2006,6.00%
05M304,MOTT HALL HIGH SCHOOL,2006,8.20%
05M304,MOTT HALL HIGH SCHOOL,2006,9.20%
05M304,MOTT HALL HIGH SCHOOL,2006,9.20%
05M304,MOTT HALL HIGH SCHOOL,2007,16.10%
05M304,MOTT HALL HIGH SCHOOL,2007,14.90%
05M367,ACADEMY FOR SOCIAL ACTION-A COLLEGE BOARD SCHOOL,2007,31.00%
05M367,ACADEMY FOR SOCIAL ACTION-A COLLEGE BOARD SCHOOL,2007,31.10%
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2005,s
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2006,2.30%
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2006,4.40%
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2006,6.50%
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2006,6.50%
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2007,6.40%
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2007,8.20%
05M469,CHOIR ACADEMY OF HARLEM,2001,100.00%
05M469,CHOIR ACADEMY OF HARLEM,2001,93.50%
05M469,CHOIR ACADEMY OF HARLEM,2001,93.50%
05M469,CHOIR ACADEMY OF HARLEM,2002,82.90%
05M469,CHOIR ACADEMY OF HARLEM,2002,85.70%
05M469,CHOIR ACADEMY OF HARLEM,2002,85.70%
05M469,CHOIR ACADEMY OF HARLEM,2003,70.30%
05M469,CHOIR ACADEMY OF HARLEM,2003,75.60%
05M469,CHOIR ACADEMY OF HARLEM,2003,75.60%
05M469,CHOIR ACADEMY OF HARLEM,2004,52.80%
05M469,CHOIR ACADEMY OF HARLEM,2004,61.40%
05M469,CHOIR ACADEMY OF HARLEM,2004,63.00%
05M469,CHOIR ACADEMY OF HARLEM,2005,51.10%
05M469,CHOIR ACADEMY OF HARLEM,2005,54.00%
05M469,CHOIR ACADEMY OF HARLEM,2005,54.90%
05M469,CHOIR ACADEMY OF HARLEM,2005,56.60%
05M469,CHOIR ACADEMY OF HARLEM,2006,27.30%
05M469,CHOIR ACADEMY OF HARLEM,2006,39.30%
05M469,CHOIR ACADEMY OF HARLEM,2006,39.30%
05M469,CHOIR ACADEMY OF HARLEM,2006,39.30%
05M469,CHOIR ACADEMY OF HARLEM,2007,43.30%
05M469,CHOIR ACADEMY OF HARLEM,2007,43.30%
05M499,FREDERICK DOUGLASS ACADEMY,2001,5.00%
05M499,FREDERICK DOUGLASS ACADEMY,2001,8.00%
05M499,FREDERICK DOUGLASS ACADEMY,2001,8.00%
05M499,FREDERICK DOUGLASS ACADEMY,2002,18.50%
05M499,FREDERICK DOUGLASS ACADEMY,2002,18.80%
05M499,FREDERICK DOUGLASS ACADEMY,2002,19.20%
05M499,FREDERICK DOUGLASS ACADEMY,2003,6.00%
05M499,FREDERICK DOUGLASS ACADEMY,2003,7.10%
05M499,FREDERICK DOUGLASS ACADEMY,2003,7.60%
05M499,FREDERICK DOUGLASS ACADEMY,2004,4.30%
05M499,FREDERICK DOUGLASS ACADEMY,2004,8.60%
05M499,FREDERICK DOUGLASS ACADEMY,2004,10.40%
05M499,FREDERICK DOUGLASS ACADEMY,2005,7.80%
05M499,FREDERICK DOUGLASS ACADEMY,2005,7.80%
05M499,FREDERICK DOUGLASS ACADEMY,2005,8.10%
05M499,FREDERICK DOUGLASS ACADEMY,2005,7.90%
05M499,FREDERICK DOUGLASS ACADEMY,2006,3.30%
05M499,FREDERICK DOUGLASS ACADEMY,2006,4.10%
05M499,FREDERICK DOUGLASS ACADEMY,2006,4.30%
05M499,FREDERICK DOUGLASS ACADEMY,2006,4.70%
05M499,FREDERICK DOUGLASS ACADEMY,2007,0.50%
05M499,FREDERICK DOUGLASS ACADEMY,2007,0.50%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2001,58.30%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2001,59.70%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2001,59.70%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2002,61.40%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2002,66.00%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2002,66.00%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2003,64.60%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2003,66.10%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2003,66.10%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2004,43.10%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2004,44.90%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2004,45.70%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2005,29.90%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2005,29.90%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2005,30.70%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2005,31.50%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2006,13.80%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2006,14.70%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2006,18.30%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2006,18.10%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2007,14.10%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2007,16.20%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2001,33.30%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2001,41.50%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2001,46.60%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2002,27.00%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2002,31.80%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2002,32.60%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2003,43.60%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2003,40.90%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2003,42.60%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2004,32.60%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2004,45.60%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2004,45.60%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2005,20.80%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2005,23.30%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2005,27.40%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2005,29.60%
07X220,MOTT HAVEN VILLAGE SCHOOL,2003,s
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2006,42.20%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2006,43.90%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2006,44.80%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2006,46.40%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2007,19.10%
05M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,2007,27.10%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2002,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2002,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2002,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2003,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2003,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2003,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2004,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2004,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2004,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2005,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2005,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2005,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2005,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2006,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2006,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2006,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2006,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2007,0.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2007,0.00%
06M293,CITY COLLEGE ACADEMY OF THE ARTS,2007,s
06M293,CITY COLLEGE ACADEMY OF THE ARTS,2007,s
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,2007,s
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,2007,s
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2001,96.80%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2001,98.00%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2001,98.10%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2002,35.00%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2002,35.70%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2002,35.70%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2003,40.20%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2003,46.60%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2003,46.30%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2004,35.50%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2004,39.70%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2004,40.20%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2005,30.20%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2005,31.70%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2005,34.60%
